Time,JumpHeight
2.36,0.9970723009144541
2.37,0.9974899699197995
2.38,0.9978755105401184
2.39,0.9982289227754105
2.4,0.9985502066256762
2.41,0.9988393620909153
2.42,0.9990963891711279
2.43,0.9993212878663138
2.44,0.9995140581764732
2.45,0.999674700101606
2.46,0.9998032136417123
2.47,0.999899598796792
2.48,0.9999638555668451
2.49,0.9999959839518717
2.5,0.9999959839518717
2.5100000000000002,0.9999638555668451
2.52,0.999899598796792
2.5300000000000002,0.9998032136417123
2.54,0.999674700101606
2.5500000000000003,0.9995140581764732
2.56,0.9993212878663138
2.57,0.9990963891711279
2.58,0.9988393620909153
2.59,0.9985502066256762
2.6,0.9982289227754105
2.61,0.9978755105401184
2.62,0.9974899699197995
2.63,0.9970723009144542
2.64,0.9966225035240822
2.65,0.9961405777486837
2.66,0.9956265235882586
2.67,0.9950803410428071
2.68,0.9945020301123288
2.69,0.9938915907968241
2.7,0.9932490230962928
2.71,0.9925743270107349
2.72,0.9918675025401504
2.73,0.9911285496845395
2.74,0.9903574684439018
2.75,0.9895542588182377
2.7600000000000002,0.988718920807547
2.77,0.9878514544118296
2.7800000000000002,0.9869518596310858
2.79,0.9860201364653154
2.8000000000000003,0.9850562849145185
2.81,0.9840603049786949
2.82,0.9830321966578447
2.83,0.9819719599519681
2.84,0.9808795948610649
2.85,0.979755101385135
2.86,0.9785984795241786
2.87,0.9774097292781957
2.88,0.9761888506471862
2.89,0.97493584363115
2.9,0.9736507082300874
2.91,0.9723334444439983
2.92,0.9709840522728825
2.93,0.96960253171674
2.94,0.9681888827755711
2.95,0.9667431054493758
2.96,0.9652651997381537
2.97,0.963755165641905
2.98,0.9622130031606299
2.99,0.9606387122943282
3.0,0.9590322930429999
3.0100000000000002,0.9573937454066449
3.02,0.9557230693852635
3.0300000000000002,0.9540202649788556
3.04,0.952285332187421
3.0500000000000003,0.9505182710109598
3.06,0.9487190814494721
3.0700000000000003,0.9468877635029579
3.08,0.945024317171417
3.09,0.9431287424548496
3.1,0.9412010393532556
3.11,0.9392412078666351
3.12,0.937249247994988
3.13,0.9352251597383143
3.14,0.9331689430966141
3.15,0.9310805980698873
3.16,0.9289601246581339
3.17,0.926807522861354
3.18,0.9246227926795475
3.19,0.9224059341127144
3.2,0.9201569471608548
3.21,0.9178758318239686
3.22,0.9155625881020558
3.23,0.9132172159951165
3.24,0.9108397155031506
3.25,0.9084300866261581
3.2600000000000002,0.9059883293641391
3.27,0.9035144437170936
3.2800000000000002,0.9010084296850214
3.29,0.8984702872679227
3.3000000000000003,0.8959000164657973
3.31,0.8932976172786457
3.3200000000000003,0.890663089706467
3.33,0.8879964337492621
3.34,0.8852976494070305
3.35,0.8825667366797725
3.36,0.8798036955674877
3.37,0.8770085260701764
3.38,0.8741812281878386
3.39,0.8713218019204744
3.4,0.8684302472680833
3.41,0.8655065642306657
3.42,0.8625507528082218
3.43,0.8595628130007511
3.44,0.8565427448082538
3.45,0.85349054823073
3.46,0.8504062232681797
3.47,0.8472897699206029
3.48,0.8441411881879992
3.49,0.8409604780703691
3.5,0.8377476395677127
3.5100000000000002,0.8345026726800295
3.52,0.8312255774073196
3.5300000000000002,0.8279163537495835
3.54,0.8245750017068205
3.5500000000000003,0.8212015212790311
3.56,0.8177959124662149
3.5700000000000003,0.8143581752683725
3.58,0.8108883096855034
3.59,0.8073863157176077
3.6,0.8038521933646852
3.61,0.8002859426267366
3.62,0.7966875635037611
3.63,0.7930570559957592
3.64,0.7893944201027305
3.65,0.7856996558246755
3.66,0.7819727631615938
3.67,0.7782137421134856
3.68,0.7744225926803507
3.69,0.7705993148621894
3.7,0.7667439086590014
3.71,0.762856374070787
3.72,0.7589367110975458
3.73,0.7549849197392782
3.74,0.751000999995984
3.75,0.7469849518676632
3.7600000000000002,0.7429367753543159
3.77,0.7388564704559419
3.7800000000000002,0.7347440371725416
3.79,0.7305994755041145
3.8000000000000003,0.7264227854506609
3.81,0.7222139670121808
3.8200000000000003,0.717973020188674
3.83,0.7136999449801407
3.84,0.7093947413865809
3.85,0.7050574094079944
3.86,0.7006879490443816
3.87,0.6962863602957419
3.88,0.6918526431620757
3.89,0.687386797643383
3.9,0.682888823739664
3.91,0.6783587214509179
3.92,0.6737964907771454
3.93,0.6692021317183465
3.94,0.6645756442745212
3.95,0.6599170284456688
3.96,0.6552262842317902
3.97,0.6505034116328852
3.98,0.6457484106489535
3.99,0.6409612812799947
4.0,0.6361420235260101
4.01,0.6312906373869986
4.0200000000000005,0.6264071228629606
4.03,0.6214914799538958
4.04,0.6165437086598045
4.05,0.6115638089806867
4.0600000000000005,0.6065517809165427
4.07,0.6015076244673718
4.08,0.5964313396331744
4.09,0.5913229264139503
4.1,0.5861823848096998
4.11,0.5810097148204223
4.12,0.5758049164461185
4.13,0.5705679896867883
4.14,0.5652989345424317
4.15,0.5599977510130483
4.16,0.5546644390986384
4.17,0.5492989987992017
4.18,0.5439014301147387
4.19,0.5384717330452486
4.2,0.5330099075907324
4.21,0.5275159537511902
4.22,0.5219898715266205
4.23,0.5164316609170245
4.24,0.510841321922402
4.25,0.505218854542753
4.26,0.4995642587780773
4.2700000000000005,0.4938775346283748
4.28,0.48815868209364666
4.29,0.4824077011738913
4.3,0.476624591869109
4.3100000000000005,0.4708093541793006
4.32,0.46496198810446554
4.33,0.45908249364460385
4.34,0.45317087079971574
4.3500000000000005,0.44722711956980066
4.36,0.44125123995486004
4.37,0.4352432319548921
4.38,0.42920309556989733
4.39,0.42313083079987635
4.4,0.4170264376448287
4.41,0.41088991610475456
4.42,0.40472126617965387
4.43,0.398520487869527
4.44,0.3922875811743731
4.45,0.38602254609419273
4.46,0.37972538262898536
4.47,0.3733960907787519
4.48,0.3670346705434918
4.49,0.3606411219232051
4.5,0.35421544491789225
4.51,0.34775763952755245
4.5200000000000005,0.341267705752186
4.53,0.33474564359179315
4.54,0.3281914530463732
4.55,0.32160513411592717
4.5600000000000005,0.3149866868004545
4.57,0.3083361110999553
4.58,0.3016534070144299
4.59,0.2949385745438776
4.6000000000000005,0.2881916136882987
4.61,0.28141252444769327
4.62,0.27460130682206085
4.63,0.26775796081140224
4.64,0.2608824864157171
4.65,0.25397488363500575
4.66,0.24703515246926744
4.67,0.2400632929185026
4.68,0.2330593049827111
4.69,0.22602318866189308
4.7,0.2189549439560482
4.71,0.211854570865177
4.72,0.20472206938928017
4.73,0.19755743952835547
4.74,0.1903606812824047
4.75,0.18313179465142726
4.76,0.1758707796354233
4.7700000000000005,0.1685776362343928
4.78,0.16125236444833535
4.79,0.1538949642772517
4.8,0.14650543572114227
4.8100000000000005,0.139083778780005
4.82,0.13162999345384163
4.83,0.12414407974265174
4.84,0.11662603764643531
4.8500000000000005,0.10907586716519224
4.86,0.1014935682989222
4.87,0.09387914104762685
4.88,0.08623258541130407
4.89,0.07855390138995433
4.9,0.0708430889835785
4.91,0.06310014819217602
4.92,0.055325079015747014
4.93,0.047517881454291366
4.94,0.03967855550780963
4.95,0.03180710117630092
4.96,0.023903518459765682
4.97,0.015967807358203356
4.98,0.007999967871614944
4.99,0.0
5.0,0.0
5.01,0.0
5.0200000000000005,0.0
5.03,0.0
5.04,0.0
5.05,0.0
5.0600000000000005,0.0
5.07,0.0
5.08,0.0
5.09,0.0
5.1000000000000005,0.0
5.11,0.0
5.12,0.0
5.13,0.0
5.14,0.0
5.15,0.0
5.16,0.0
5.17,0.0
5.18,0.0
5.19,0.0
5.2,0.0
5.21,0.0
5.22,0.0
5.23,0.0
5.24,0.0
5.25,0.0
5.26,0.0
5.2700000000000005,0.0
5.28,0.0
5.29,0.0
5.3,0.0
5.3100000000000005,0.0
5.32,0.0
5.33,0.0
5.34,0.0
5.3500000000000005,0.0
5.36,0.0
5.37,0.0
5.38,0.0
5.39,0.0
5.4,0.0
5.41,0.0
5.42,0.0
5.43,0.0
5.44,0.0
5.45,0.0
5.46,0.0
5.47,0.0
5.48,0.0
5.49,0.0
5.5,0.0
5.51,0.0
5.5200000000000005,0.0
5.53,0.0
5.54,0.0
5.55,0.0
5.5600000000000005,0.0
5.57,0.0
5.58,0.0
5.59,0.0
5.6000000000000005,0.0
5.61,0.0
5.62,0.0
5.63,0.0
5.64,0.0
5.65,0.0
5.66,0.0
5.67,0.0
5.68,0.0
5.69,0.0
5.7,0.0
5.71,0.0
5.72,0.0
5.73,0.0
5.74,0.0
5.75,0.0
5.76,0.0
5.7700000000000005,0.0
5.78,0.0
5.79,0.0
5.8,0.0
5.8100000000000005,0.0
5.82,0.0
5.83,0.0
5.84,0.0
5.8500000000000005,0.0
5.86,0.0
5.87,0.0
5.88,0.0
5.89,0.0
5.9,0.0
5.91,0.0
5.92,0.0
5.93,0.0
5.94,0.0
5.95,0.0
5.96,0.0
5.97,0.0
5.98,0.0
5.99,0.0
6.0,0.0
6.01,0.0
6.0200000000000005,0.0
6.03,0.0
6.04,0.0
6.05,0.0
6.0600000000000005,0.0
6.07,0.0
6.08,0.0
6.09,0.0
6.1000000000000005,0.0
6.11,0.0
6.12,0.0
6.13,0.0
6.140000000000001,0.0
6.15,0.0
6.16,0.0
6.17,0.0
6.18,0.0
6.19,0.0
6.2,0.0
6.21,0.0
6.22,0.0
6.23,0.0
6.24,0.0
6.25,0.0
6.26,0.0
6.2700000000000005,0.0
6.28,0.0
6.29,0.0
6.3,0.0
6.3100000000000005,0.0
6.32,0.0
6.33,0.0
6.34,0.0
6.3500000000000005,0.0
6.36,0.0
6.37,0.0
6.38,0.0
6.390000000000001,0.0
6.4,0.0
6.41,0.0
6.42,0.0
6.43,0.0
6.44,0.0
6.45,0.0
6.46,0.0
6.47,0.0
6.48,0.0
6.49,0.0
6.5,0.0
6.51,0.0
6.5200000000000005,0.0
6.53,0.0
6.54,0.0
6.55,0.0
6.5600000000000005,0.0
6.57,0.0
6.58,0.0
6.59,0.0
6.6000000000000005,0.0
6.61,0.0
6.62,0.0
6.63,0.0
6.640000000000001,0.0
6.65,0.0
6.66,0.0
6.67,0.0
6.68,0.0
6.69,0.0
6.7,0.0
6.71,0.0
6.72,0.0
6.73,0.0
6.74,0.0
6.75,0.0
6.76,0.0
6.7700000000000005,0.0
6.78,0.0
6.79,0.0
6.8,0.0
6.8100000000000005,0.0
6.82,0.0
6.83,0.0
6.84,0.0
6.8500000000000005,0.0
6.86,0.0
6.87,0.0
6.88,0.0
6.890000000000001,0.0
6.9,0.0
6.91,0.0
6.92,0.0
6.93,0.0
6.94,0.0
6.95,0.0
6.96,0.0
6.97,0.0
6.98,0.0
6.99,0.0
7.0,0.0
7.01,0.0
7.0200000000000005,0.0
7.03,0.0
7.04,0.0
7.05,0.0
7.0600000000000005,0.0
7.07,0.0
7.08,0.0
7.09,0.0
7.1000000000000005,0.0
7.11,0.0
7.12,0.0
7.13,0.0
7.140000000000001,0.0
7.15,0.0
7.16,0.0
7.17,0.0
7.18,0.0
7.19,0.0
7.2,0.0
7.21,0.0
7.22,0.0
7.23,0.0
7.24,0.0
7.25,0.0
7.26,0.0
7.2700000000000005,0.0
7.28,0.0
7.29,0.0
7.3,0.0
7.3100000000000005,0.0
7.32,0.0
7.33,0.0
7.34,0.0
7.3500000000000005,0.0
7.36,0.0
7.37,0.0
7.38,0.0
7.390000000000001,0.0
7.4,0.0
7.41,0.0
7.42,0.0
7.43,0.0
7.44,0.0
7.45,0.0
7.46,0.0
7.47,0.0
7.48,0.0
7.49,0.0
7.5,0.0
7.51,0.0
7.5200000000000005,0.0
7.53,0.0
7.54,0.0
7.55,0.0
7.5600000000000005,0.0
7.57,0.0
7.58,0.0
7.59,0.0
7.6000000000000005,0.0
7.61,0.0
7.62,0.0
7.63,0.0
7.640000000000001,0.0
7.65,0.0
7.66,0.0
7.67,0.0
7.68,0.0
7.69,0.0
7.7,0.0
7.71,0.0
7.72,0.0
7.73,0.0
7.74,0.0
7.75,0.0
7.76,0.0
7.7700000000000005,0.0
7.78,0.0
7.79,0.0
7.8,0.0
7.8100000000000005,0.0
7.82,0.0
7.83,0.0
7.84,0.0
7.8500000000000005,0.0
7.86,0.0
7.87,0.0
7.88,0.0
7.890000000000001,0.0
7.9,0.0
7.91,0.0
7.92,0.0
7.930000000000001,0.0
7.94,0.0
7.95,0.0
7.96,0.0
7.97,0.0
7.98,0.0
7.99,0.0
8.0,0.0
8.01,0.0
8.02,0.0
8.03,0.0
8.040000000000001,0.0
8.05,0.0
8.06,0.0
8.07,0.0
8.08,0.0
8.09,0.0
8.1,0.0
8.11,0.0
8.120000000000001,0.0
8.13,0.0
8.14,0.0
8.15,0.0
8.16,0.0
8.17,0.0
8.18,0.0
8.19,0.0
8.2,0.0
8.21,0.0
8.22,0.0
8.23,0.0
8.24,0.0
8.25,0.0
8.26,0.0
8.27,0.0
8.28,0.0
8.290000000000001,0.0
8.3,0.0
8.31,0.0
8.32,0.0
8.33,0.0
8.34,0.0
8.35,0.0
8.36,0.0
8.370000000000001,0.0
8.38,0.0
8.39,0.0
8.4,0.0
8.41,0.0
8.42,0.0
8.43,0.0
8.44,0.0
8.45,0.0
8.46,0.0
8.47,0.0
8.48,0.0
8.49,0.0
8.5,0.0
8.51,0.0
8.52,0.0
8.53,0.0
8.540000000000001,0.0
8.55,0.0
8.56,0.0
8.57,0.0
8.58,0.0
8.59,0.0
8.6,0.0
8.61,0.0
8.620000000000001,0.0
8.63,0.0
8.64,0.0
8.65,0.0
8.66,0.0
8.67,0.0
8.68,0.0
8.69,0.0
8.700000000000001,0.0
8.71,0.0
8.72,0.0
8.73,0.0
8.74,0.0
8.75,0.0
8.76,0.0
8.77,0.0
8.78,0.0
8.790000000000001,0.0
8.8,0.0
8.81,0.0
8.82,0.0
8.83,0.0
8.84,0.0
8.85,0.0
8.86,0.0
8.870000000000001,0.0
8.88,0.0
8.89,0.0
8.9,0.0
8.91,0.0
8.92,0.0
8.93,0.0
8.94,0.0
8.950000000000001,0.0
8.96,0.0
8.97,0.0
8.98,0.0
8.99,0.0
9.0,0.0
9.01,0.0
9.02,0.0
9.03,0.0
9.040000000000001,0.0
9.05,0.0
9.06,0.0
9.07,0.0
9.08,0.0
9.09,0.0
9.1,0.0
9.11,0.0
9.120000000000001,0.0
9.13,0.0
9.14,0.0
9.15,0.0
9.16,0.0
9.17,0.0
9.18,0.0
9.19,0.0
9.200000000000001,0.0
9.21,0.0
9.22,0.0
9.23,0.0
9.24,0.0
9.25,0.0
9.26,0.0
9.27,0.0
9.28,0.0
9.290000000000001,0.0
9.3,0.0
9.31,0.0
9.32,0.0
9.33,0.0
9.34,0.0
9.35,0.0
9.36,0.0
9.370000000000001,0.0
9.38,0.0
9.39,0.0
9.4,0.0
9.41,0.0
9.42,0.0
9.43,0.0
9.44,0.0
9.450000000000001,0.0
9.46,0.0
9.47,0.0
9.48,0.0
9.49,0.0
9.5,0.0
9.51,0.0
9.52,0.0
9.53,0.0
9.540000000000001,0.0
9.55,0.0
9.56,0.0
9.57,0.0
9.58,0.0
9.59,0.0
9.6,0.0
9.61,0.0
9.620000000000001,0.0
9.63,0.0
9.64,0.0
9.65,0.0
9.66,0.0
9.67,0.0
9.68,0.0
9.69,0.0
9.700000000000001,0.0
9.71,0.0
9.72,0.0
9.73,0.0
9.74,0.0
9.75,0.0
9.76,0.0
9.77,0.0
9.78,0.0
9.790000000000001,0.0
9.8,0.0
9.81,0.0
9.82,0.0
9.83,0.0
9.84,0.0
9.85,0.0
9.86,0.0
9.870000000000001,0.0
9.88,0.0
9.89,0.0
9.9,0.0
9.91,0.0
9.92,0.0
9.93,0.0
9.94,0.0
9.950000000000001,0.0
9.96,0.0
9.97,0.0
9.98,0.0
9.99,0.0
10.0,0.0
10.01,0.0
10.02,0.0
10.03,0.0
10.040000000000001,0.0
10.05,0.0
10.06,0.0
10.07,0.0
10.08,0.0
10.09,0.0
10.1,0.0
10.11,0.0
10.120000000000001,0.0
10.13,0.0
10.14,0.0
10.15,0.0
10.16,0.0
10.17,0.0
10.18,0.0
10.19,0.0
10.200000000000001,0.0
10.21,0.0
10.22,0.0
10.23,0.0
10.24,0.0
10.25,0.0
10.26,0.0
10.27,0.0
10.28,0.0
10.290000000000001,0.0
10.3,0.0
10.31,0.0
10.32,0.0
10.33,0.0
10.34,0.0
10.35,0.0
10.36,0.0
10.370000000000001,0.0
10.38,0.0
10.39,0.0
10.4,0.0
10.41,0.0
10.42,0.0
10.43,0.0
10.44,0.0
10.450000000000001,0.0
10.46,0.0
10.47,0.0
10.48,0.0
10.49,0.0
10.5,0.0
10.51,0.0
10.52,0.0
10.53,0.0
10.540000000000001,0.0
10.55,0.0
10.56,0.0
10.57,0.0
10.58,0.0
10.59,0.0
10.6,0.0
10.61,0.0
10.620000000000001,0.0
10.63,0.0
10.64,0.0
10.65,0.0
10.66,0.0
10.67,0.0
10.68,0.0
10.69,0.0
10.700000000000001,0.0
10.71,0.0
10.72,0.0
10.73,0.0
10.74,0.0
10.75,0.0
10.76,0.0
10.77,0.0
10.78,0.0
10.790000000000001,0.0
10.8,0.0
10.81,0.0
10.82,0.0
10.83,0.0
10.84,0.0
10.85,0.0
10.86,0.0
10.870000000000001,0.0
10.88,0.0
10.89,0.0
10.9,0.0
10.91,0.0
10.92,0.0
10.93,0.0
10.94,0.0
10.950000000000001,0.0
10.96,0.0
10.97,0.0
10.98,0.0
10.99,0.0
11.0,0.0
11.01,0.0
11.02,0.0
11.03,0.0
11.040000000000001,0.0
11.05,0.0
11.06,0.0
11.07,0.0
11.08,0.0
11.09,0.0
11.1,0.0
11.11,0.0
11.120000000000001,0.0
11.13,0.0
11.14,0.0
11.15,0.0
11.16,0.0
11.17,0.0
11.18,0.0
11.19,0.0
11.200000000000001,0.0
11.21,0.0
11.22,0.0
11.23,0.0
11.24,0.0
11.25,0.0
11.26,0.0
11.27,0.0
11.28,0.0
11.290000000000001,0.0
11.3,0.0
11.31,0.0
11.32,0.0
11.33,0.0
11.34,0.0
11.35,0.0
11.36,0.0
11.370000000000001,0.0
11.38,0.0
11.39,0.0
11.4,0.0
11.41,0.0
11.42,0.0
11.43,0.0
11.44,0.0
11.450000000000001,0.0
11.46,0.0
11.47,0.0
11.48,0.0
11.49,0.0
11.5,0.0
11.51,0.0
11.52,0.0
11.53,0.0
11.540000000000001,0.0
11.55,0.0
11.56,0.0
11.57,0.0
11.58,0.0
11.59,0.0
11.6,0.0
11.61,0.0
11.620000000000001,0.0
11.63,0.0
11.64,0.0
11.65,0.0
11.66,0.0
11.67,0.0
11.68,0.0
11.69,0.0
11.700000000000001,0.0
11.71,0.0
11.72,0.0
11.73,0.0
11.74,0.0
11.75,0.0
11.76,0.0
11.77,0.0
11.78,0.0
11.790000000000001,0.0
11.8,0.0
11.81,0.0
11.82,0.0
11.83,0.0
11.84,0.0
11.85,0.0
11.86,0.0
11.870000000000001,0.0
11.88,0.0
11.89,0.0
11.9,0.0
11.91,0.0
11.92,0.0
11.93,0.0
11.94,0.0
11.950000000000001,0.0
11.96,0.0
11.97,0.0
11.98,0.0
11.99,0.0
12.0,0.0
12.01,0.0
12.02,0.0
12.030000000000001,0.0
12.040000000000001,0.0
12.05,0.0
12.06,0.0
12.07,0.0
12.08,0.0
12.09,0.0
12.1,0.0
12.11,0.0
12.120000000000001,0.0
12.13,0.0
12.14,0.0
12.15,0.0
12.16,0.0
12.17,0.0
12.18,0.0
12.19,0.0
12.200000000000001,0.0
12.21,0.0
12.22,0.0
12.23,0.0
12.24,0.0
12.25,0.0
12.26,0.0
12.27,0.0
12.280000000000001,0.0
12.290000000000001,0.0
12.3,0.0
12.31,0.0
12.32,0.0
12.33,0.0
12.34,0.0
12.35,0.0
12.36,0.0
12.370000000000001,0.0
12.38,0.0
12.39,0.0
12.4,0.0
12.41,0.0
12.42,0.0
12.43,0.0
12.44,0.0
12.450000000000001,0.0
12.46,0.0
12.47,0.0
12.48,0.0
12.49,0.0
12.5,0.0
12.51,0.0
12.52,0.0
12.530000000000001,0.0
12.540000000000001,0.0
12.55,0.0
12.56,0.0
12.57,0.0
12.58,0.0
12.59,0.0
12.6,0.0
12.61,0.0
12.620000000000001,0.0
12.63,0.0
12.64,0.0
12.65,0.0
12.66,0.0
12.67,0.0
12.68,0.0
12.69,0.0
12.700000000000001,0.0
12.71,0.0
12.72,0.0
12.73,0.0
12.74,0.0
12.75,0.0
12.76,0.0
12.77,0.0
12.780000000000001,0.0
12.790000000000001,0.0
12.8,0.0
12.81,0.0
12.82,0.0
12.83,0.0
12.84,0.0
12.85,0.0
12.86,0.0
12.870000000000001,0.0
12.88,0.0
12.89,0.0
12.9,0.0
12.91,0.0
12.92,0.0
12.93,0.0
12.94,0.0
12.950000000000001,0.0
12.96,0.0
12.97,0.0
12.98,0.0
12.99,0.0
13.0,0.0
13.01,0.0
13.02,0.0
13.030000000000001,0.0
13.040000000000001,0.0
13.05,0.0
13.06,0.0
13.07,0.0
13.08,0.0
13.09,0.0
13.1,0.0
13.11,0.0
13.120000000000001,0.0
13.13,0.0
13.14,0.0
13.15,0.0
13.16,0.0
13.17,0.0
13.18,0.0
13.19,0.0
13.200000000000001,0.0
13.21,0.0
13.22,0.0
13.23,0.0
13.24,0.0
13.25,0.0
13.26,0.0
13.27,0.0
13.280000000000001,0.0
13.290000000000001,0.0
13.3,0.0
13.31,0.0
13.32,0.0
13.33,0.0
13.34,0.0
13.35,0.0
13.36,0.0
13.370000000000001,0.0
13.38,0.0
13.39,0.0
